source_subject	source_row_no	source_file	school_code	school_name	subject_type	batch_name	major_group	elective_subject	group_min_score	min_rank	majors	major_count	pdf_page	book_page	review_note	raw_group_line	school_province	school_level	major_group_full	major_category	predict_score	predict_low	predict_high	predict_range	confidence
物理	276	25年物理类院校专业组汇总.xlsx	1335	中国地质大学(北京	物理	本科批	101	化学	618	28088	数学与应用数学、数据计算及应用、地理信息科学、海洋科学、海洋资源与环境、地球物理学：、地质学类、地质学(理科基地班)、地质学(燕山书院创新班)、机械设计制造及其自动化、测控技术与仪器、材料类、宝石及材料工艺学、电气工程及其自动化、电子信息工程、人工智能、计算机科学与技术、软件工程、数据科学与大数据技术、土木工程、城市地下空间工程、智能建造、水文与水资源工程、测绘工程、遥感科学与技术、地质类、地质工程、地质工程(工科基地班)、勘查技术与工程、地下水科学与工程、智能地球探测、环境工程、环境生态工程、安全工程	34	49	29		101（化学）/专业组投档最低分618/专业组投档最低分位次28088	北京	本科	101（化学）	数学与应用数学	618	613	623	613-623	按2025投档线
物理	277	25年物理类院校专业组汇总.xlsx	1335	中国地质大学(北京	物理	本科批	102	不限	619	27239	工商管理、经济学、经济学（与资勘专业双学士学位）、信息管理与信息系统、大数据管理与应用	5	49	29		102（不限）/专业组投档最低分619/专业组投档最低分位次27239	北京	本科	102（不限）	工商管理	619	614	624	614-624	按2025投档线
物理	278	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	101	化学	630	18923	地球物理学（国家拔尖计划）、地质学类（菁英班)、地质学类（国家拔尖计划、国家理科基地班）	4	49	29		101（化学）/专业组投档最低分630/专业组投档最低分位次18923	湖北	本科	101（化学）	地球物理学（国家拔尖计划）	630	625	635	625-635	按2025投档线
物理	279	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	102	化学	621	25611	数学类、物理学、应用化学、地理科学类、大气科学、地球物理学类（地球物理与信息类）、地质学、机械类、材料类、宝石及材料工艺学、新能源科学与工程、电子信息类、电子信息类（未来技术学院）、自动化类、计算机类、土木类、测绘类(测绘与信息类)、地质类(资源能源)、地质类、资源环境大数据工程、石油工程、环境科学与工程类（环境地球科学类）、安全科学与工程类、管理科学与工程类、应急管理、土地资源管理	26	49	29		102（化学）/专业组投档最低分621/专业组投档最低分位次25611	湖北	本科	102（化学）	数学类	621	616	626	616-626	按2025投档线
物理	280	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	104	不限	614	31705	英语、工商管理类	2	49	29		104（不限）/专业组投档最低分614/专业组投档最低分位次31705	湖北	本科	104（不限）	英语	614	609	619	609-619	按2025投档线
物理	281	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	203	化学	625	22450	计算机科学与技术（中外合作办学）	1	49	29		203（化学）/专业组投档最低分625/专业组投档最低分位次22450	湖北	本科	203（化学）	计算机科学与技术（中外合作办学）	625	620	630	620-630	按2025投档线
物理	282	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	206	化学	624	23204	生物技术(中外合作办学)	1	49	29		206（化学）/专业组投档最低分624/专业组投档最低分位次23204	湖北	本科	206（化学）	生物技术(中外合作办学)	624	619	629	619-629	按2025投档线
物理	283	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	207	化学	621	25611	食品科学与工程（中外合作办学）	1	49	29		207（化学）/专业组投档最低分621/专业组投档最低分位次25611	湖北	本科	207（化学）	食品科学与工程（中外合作办学）	621	616	626	616-626	按2025投档线
物理	284	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	208	化学	627	20939	数学与应用数学（中外合作办学）	1	49	29		208（化学）/专业组投档最低分627/专业组投档最低分位次20939	湖北	本科	208（化学）	数学与应用数学（中外合作办学）	627	622	632	622-632	按2025投档线
物理	285	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	211	化学	601	44843	地下水科学与工程（中外合作办学）	1	49	29		211（化学）/专业组投档最低分601/专业组投档最低分位次44843	湖北	本科	211（化学）	地下水科学与工程（中外合作办学）	601	596	606	596-606	按2025投档线
物理	286	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	212	化学	623	23980	计算机科学与技术（中外合作办学、大数据方向）	2	49	29		212（化学）/专业组投档最低分623/专业组投档最低分位次23980	湖北	本科	212（化学）	计算机科学与技术（中外合作办学	623	618	628	618-628	按2025投档线
物理	287	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	213	化学	613	32607	机械设计制造及其自动化（中外合作办学）	1	49	29		213（化学）/专业组投档最低分613/专业组投档最低分位次32607	湖北	本科	213（化学）	机械设计制造及其自动化（中外合作办学）	613	608	618	608-618	按2025投档线
物理	288	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	214	化学	618	28088	自动化(中外合作办学)	1	49	29		214（化学）/专业组投档最低分618/专业组投档最低分位次28088	湖北	本科	214（化学）	自动化(中外合作办学)	618	613	623	613-623	按2025投档线
物理	289	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	215	化学	608	37473	地理空间信息工程（中外合作办学）	1	49	29		215（化学）/专业组投档最低分608/专业组投档最低分位次37473	湖北	本科	215（化学）	地理空间信息工程（中外合作办学）	608	603	613	603-613	按2025投档线
物理	290	25年物理类院校专业组汇总.xlsx	1340	中国地质大学（武汉	物理	本科批	224	化学	620	26385	物理学(中外合作办学)	1	49	29		224（化学）/专业组投档最低分620/专业组投档最低分位次26385	湖北	本科	224（化学）	物理学(中外合作办学)	620	615	625	615-625	按2025投档线
物理	291	25年物理类院校专业组汇总.xlsx	1345	中国矿业大学（北京	物理	本科批	101	化学	616	29930	数学类、地球物理学、工程力学、机械类、智能制造工程、新能源科学与工程、电气工程及其自动化、人工智能、计算机科学与技术、土木工程、城市地下空间工程、智能建造（与北京语言大学葡语专业联合培养）、智能建造、测绘类、化学工程与工艺、地质类、采矿工程、专业组（再选科自）/专业、工科试验班（医工交、叉与环化健康）、工科试验班（智慧能、工科试验班（高端装、备与智能制造）、工科试验班（计算机、与智能软件）、工科试验班（智能网、联汽车创新班）	27	49	29		101（化学）/专业组投档最低分616/专业组投档最低分位次29930	江苏	本科	101（化学）	数学类	616	611	621	611-621	按2025投档线
物理	292	25年物理类院校专业组汇总.xlsx	1350	中国矿业大学	物理	本科批	102	化学	614	31705	数学类、物理学类、地球信息科学与技术、工程力学、机械类、工业设计、过程装备与控制工程、材料科学与工程、新能源材料与器件、能源动力类、电气工程及其自动化、电子信息工程、集成电路设计与集成系统、人工智能、自动化、机器人工程、计算机类、土木类、水文与水资源工程、测绘类、遥感科学与技术、化工与制药类、地质类、矿业类、环境工程、安全科学与工程类	26	50	30		102（化学）/专业组投档最低分614/专业组投档最低分位次31705	江苏	本科	102（化学）	数学类	614	609	619	609-619	按2025投档线
物理	293	25年物理类院校专业组汇总.xlsx	1350	中国矿业大学	物理	本科批	103	不限	606	39518	经济与贸易类、网络与新媒体、工商管理类、公共管理类、大数据管理与应用、应急管理	6	50	30		103（不限）/专业组投档最低分606/专业组投档最低分位次39518	江苏	本科	103（不限）	经济与贸易类	606	601	611	601-611	按2025投档线
物理	294	25年物理类院校专业组汇总.xlsx	1350	中国矿业大学	物理	本科批	201	化学	593	54059	土木工程(中外合作办学)	1	50	30		201（化学）/专业组投档最低分593/专业组投档最低分位次54059	江苏	本科	201（化学）	土木工程(中外合作办学)	593	588	598	588-598	按2025投档线
物理	295	25年物理类院校专业组汇总.xlsx	1350	中国矿业大学	物理	本科批	202	化学	601	44843	建筑环境与能源应用工程（中外合作办学）	1	50	30		202（化学）/专业组投档最低分601/专业组投档最低分位次44843	江苏	本科	202（化学）	建筑环境与能源应用工程（中外合作办学）	601	596	606	596-606	按2025投档线
物理	296	25年物理类院校专业组汇总.xlsx	1355	重庆大学	物理	本科批	102	不限	599	47010	建筑学(学制5年)、工商管理类	2	50	30		102（不限）/专业组投档最低分599/专业组投档最低分位次47010	重庆	本科	102（不限）	建筑学(学制5年)	599	594	604	594-604	按2025投档线
物理	297	25年物理类院校专业组汇总.xlsx	1355	重庆大学	物理	本科批	102	化学	653	7144	临床医学（学制5年）	1	50	30		102（化学）/专业组投档最低分653/专业组投档最低分位次7144	重庆	本科	102（化学）	临床医学（学制5年）	653	648	658	648-658	按2025投档线
